日期,星期,最高气温,最低气温,天气,风向,级数
2020-09-01,星期二,23℃,6℃,多云,东南风,2级
2020-09-02,星期三,25℃,8℃,晴,东风,2级
2020-09-03,星期四,19℃,7℃,多云,东南风,2级
2020-09-04,星期五,24℃,10℃,多云,东风,2级
2020-09-05,星期六,16℃,0℃,多云,东南风,2级
2020-09-06,星期日,19℃,8℃,晴,东风,2级
2020-09-07,星期一,19℃,9℃,阴,东风,2级
2020-09-08,星期二,21℃,10℃,多云,东风,2级
2020-09-09,星期三,20℃,9℃,多云,东风,1级
2020-09-10,星期四,20℃,9℃,多云,东风,2级
2020-09-11,星期五,17℃,7℃,阴,东风,2级
2020-09-12,星期六,12℃,5℃,阴,东风,2级
2020-09-13,星期日,19℃,7℃,多云,东风,1级
2020-09-14,星期一,20℃,7℃,多云,东风,2级
2020-09-15,星期二,9℃,5℃,阴,东风,2级
2020-09-16,星期三,10℃,5℃,阴,东风,2级
2020-09-17,星期四,20℃,6℃,多云,东风,2级
2020-09-18,星期五,15℃,7℃,晴,东风,2级
2020-09-19,星期六,13℃,3℃,晴,东南风,1级
2020-09-20,星期日,21℃,9℃,阴,东南风,1级
2020-09-21,星期一,16℃,8℃,阴,东南风,2级
2020-09-22,星期二,18℃,8℃,阴,东风,2级
2020-09-23,星期三,18℃,7℃,阴,东风,2级
2020-09-24,星期四,10℃,4℃,阴,东风,2级
2020-09-25,星期五,10℃,6℃,阴,东风,2级
2020-09-26,星期六,12℃,7℃,阴,东南风,2级
2020-09-27,星期日,18℃,6℃,晴,东南风,1级
2020-09-28,星期一,14℃,4℃,阴,东南风,1级
2020-09-29,星期二,21℃,7℃,晴,东风,2级
2020-09-30,星期三,16℃,-2℃,阴,东南风,2级
