日期,星期,最高气温,最低气温,天气,风向,级数
2019-12-01,星期日,5℃,-4℃,多云,东南风,1级
2019-12-02,星期一,6℃,-5℃,多云,东风,2级
2019-12-03,星期二,2℃,-5℃,多云,东风,1级
2019-12-04,星期三,2℃,-6℃,晴转雪,东风,2级
2019-12-05,星期四,-1℃,-12℃,晴,西风,2级
2019-12-06,星期五,6℃,-11℃,晴,西风,2级
2019-12-07,星期六,5℃,-9℃,晴,西风,2级
2019-12-08,星期日,2℃,-9℃,晴转多云,西南风,2级
2019-12-09,星期一,2℃,-10℃,晴转多云,南风,1级
2019-12-10,星期二,5℃,-12℃,晴转多云,西风,2级
2019-12-11,星期三,6℃,-9℃,多云转雪,东风,2级
2019-12-12,星期四,5℃,-8℃,晴,西风,2级
2019-12-13,星期五,10℃,-6℃,晴转多云,西南风,2级
2019-12-14,星期六,9℃,-6℃,晴,西风,2级
2019-12-15,星期日,9℃,-6℃,晴,西风,3级
2019-12-16,星期一,8℃,-6℃,晴转多云,西风,3级
2019-12-17,星期二,7℃,-6℃,阴,南风,2级
2019-12-18,星期三,1℃,-8℃,晴转多云,西北风,1级
2019-12-19,星期四,3℃,-8℃,多云,西风,2级
2019-12-20,星期五,4℃,-8℃,阴,西南风,1级
2019-12-21,星期六,4℃,-6℃,多云转雪,东风,1级
2019-12-22,星期日,5℃,-6℃,多云转晴,西风,1级
2019-12-23,星期一,5℃,-7℃,晴,西风,2级
2019-12-24,星期二,7℃,-8℃,多云,西风,1级
2019-12-25,星期三,9℃,-3℃,多云,西风,2级
2019-12-26,星期四,0℃,-9℃,多云,东风,2级
2019-12-27,星期五,0℃,-9℃,晴转多云,西南风,1级
2019-12-28,星期六,-1℃,-12℃,晴,西风,2级
2019-12-29,星期日,4℃,-12℃,晴,西风,2级
2019-12-30,星期一,6℃,-14℃,晴,西南风,2级
2019-12-31,星期二,5℃,-12℃,晴,西风,2级
