日期,星期,最高气温,最低气温,天气,风向,级数
2020-01-01,星期三,4℃,-9℃,晴,西风,3级
2020-01-02,星期四,6℃,-11℃,晴,西风,2级
2020-01-03,星期五,7℃,-7℃,多云,西风,2级
2020-01-04,星期六,7℃,-4℃,晴转多云,南风,2级
2020-01-05,星期日,6℃,-7℃,多云转雪,西南风,3级
2020-01-06,星期一,2℃,-9℃,晴转多云,西风,2级
2020-01-07,星期二,4℃,-15℃,晴转多云,西风,2级
2020-01-08,星期三,4℃,-6℃,晴转多云,西风,2级
2020-01-09,星期四,5℃,-7℃,晴转多云,西风,2级
2020-01-10,星期五,5℃,-7℃,晴转多云,西风,2级
2020-01-11,星期六,2℃,-13℃,晴,西风,2级
2020-01-12,星期日,3℃,-15℃,晴转多云,西风,4级
2020-01-13,星期一,10℃,-11℃,晴,西风,2级
2020-01-14,星期二,11℃,-6℃,晴,西南风,1级
2020-01-15,星期三,7℃,-5℃,晴,西风,2级
2020-01-16,星期四,10℃,-7℃,晴转多云,南风,2级
2020-01-17,星期五,10℃,-6℃,晴转多云,南风,1级
2020-01-18,星期六,10℃,-6℃,晴转多云,西南风,1级
2020-01-19,星期日,9℃,-6℃,多云,南风,1级
2020-01-20,星期一,5℃,-5℃,多云,西南风,2级
2020-01-21,星期二,1℃,-9℃,多云,西风,2级
2020-01-22,星期三,2℃,-8℃,多云转雪,西风,2级
2020-01-23,星期四,2℃,-9℃,阴转雪,东南风,2级
2020-01-24,星期五,0℃,-8℃,多云转雪,东南风,2级
2020-01-25,星期六,-5℃,-14℃,晴转多云,东风,1级
2020-01-26,星期日,2℃,-14℃,晴转多云,西风,2级
2020-01-27,星期一,3℃,-9℃,晴转多云,西风,1级
2020-01-28,星期二,4℃,-12℃,晴转多云,西风,1级
2020-01-29,星期三,3℃,-12℃,多云转雪,西风,2级
2020-01-30,星期四,2℃,-8℃,晴转雪,东南风,2级
2020-01-31,星期五,5℃,-8℃,晴转多云,东南风,1级
