日期,星期,最高气温,最低气温,天气,风向,级数
2021-01-01,星期五,10℃,-9℃,多云,西风,2级
2021-01-02,星期六,12℃,-6℃,多云,西风,2级
2021-01-03,星期日,1℃,-18℃,多云,西南风,2级
2021-01-04,星期一,15℃,-4℃,晴,西风,2级
2021-01-05,星期二,13℃,-4℃,多云,西风,2级
2021-01-06,星期三,11℃,-3℃,晴,西风,2级
2021-01-07,星期四,3℃,-7℃,多云,西南风,1级
2021-01-08,星期五,9℃,-7℃,晴,西南风,1级
2021-01-09,星期六,13℃,-7℃,晴,西南风,1级
2021-01-10,星期日,12℃,-12℃,晴,东风,1级
2021-01-11,星期一,-2℃,-11℃,阴,北风,1级
2021-01-12,星期二,1℃,-11℃,晴,西风,2级
2021-01-13,星期三,6℃,-14℃,晴,西风,3级
2021-01-14,星期四,4℃,-13℃,晴,西风,2级
2021-01-15,星期五,6℃,-9℃,阴,西风,2级
2021-01-16,星期六,7℃,-10℃,多云,东风,2级
2021-01-17,星期日,0℃,-14℃,晴,东北风,2级
2021-01-18,星期一,2℃,-10℃,阴,西风,2级
2021-01-19,星期二,7℃,-9℃,多云,西风,2级
2021-01-20,星期三,7℃,-6℃,多云,东南风,1级
2021-01-21,星期四,2℃,-11℃,阴,东风,2级
2021-01-22,星期五,3℃,-10℃,晴,西风,2级
2021-01-23,星期六,11℃,-6℃,晴,西风,2级
2021-01-24,星期日,14℃,-6℃,多云,西南风,2级
2021-01-25,星期一,8℃,-8℃,晴,东南风,2级
2021-01-26,星期二,1℃,-16℃,多云,东南风,2级
2021-01-27,星期三,6℃,-8℃,晴,西南风,1级
2021-01-28,星期四,9℃,-9℃,晴,东南风,2级
2021-01-29,星期五,11℃,-12℃,晴,西南风,2级
2021-01-30,星期六,5℃,-7℃,多云,南风,2级
2021-01-31,星期日,2℃,-12℃,晴,西风,1级
