日期,星期,最高气温,最低气温,天气,风向,级数
2020-12-01,星期二,11℃,-5℃,晴,西风,2级
2020-12-02,星期三,7℃,-8℃,多云,南风,2级
2020-12-03,星期四,-1℃,-13℃,阴,东风,1级
2020-12-04,星期五,3℃,-5℃,晴,西南风,1级
2020-12-05,星期六,9℃,-7℃,晴,西南风,1级
2020-12-06,星期日,7℃,-7℃,晴,西风,2级
2020-12-07,星期一,6℃,-9℃,晴,东南风,1级
2020-12-08,星期二,12℃,-8℃,多云,西风,2级
2020-12-09,星期三,12℃,-7℃,晴,西风,2级
2020-12-10,星期四,12℃,-7℃,晴,西南风,2级
2020-12-11,星期五,3℃,-13℃,晴,西南风,1级
2020-12-12,星期六,13℃,-4℃,阴,西南风,2级
2020-12-13,星期日,12℃,-5℃,晴,东南风,1级
2020-12-14,星期一,3℃,-9℃,晴,西南风,1级
2020-12-15,星期二,3℃,-6℃,晴,西南风,1级
2020-12-16,星期三,13℃,-6℃,晴,西南风,2级
2020-12-17,星期四,0℃,-9℃,阴,南风,1级
2020-12-18,星期五,-1℃,-19℃,多云,东南风,2级
2020-12-19,星期六,-1℃,-8℃,阴,东南风,1级
2020-12-20,星期日,1℃,-19℃,晴,西风,2级
2020-12-21,星期一,4℃,-7℃,多云,西风,2级
2020-12-22,星期二,10℃,-9℃,多云,西南风,1级
2020-12-23,星期三,9℃,-10℃,晴,南风,1级
2020-12-24,星期四,1℃,-8℃,多云,东南风,1级
2020-12-25,星期五,3℃,-13℃,多云,西南风,1级
2020-12-26,星期六,1℃,-7℃,晴,西风,3级
2020-12-27,星期日,4℃,-7℃,多云,西风,2级
2020-12-28,星期一,10℃,-9℃,晴,西南风,2级
2020-12-29,星期二,4℃,-15℃,晴,东风,2级
2020-12-30,星期三,2℃,-12℃,晴,东南风,1级
2020-12-31,星期四,7℃,-12℃,晴,西南风,1级
