日期,星期,最高气温,最低气温,天气,风向,级数
2019-09-01,星期日,23℃,9℃,晴转雨,东风,2级
2019-09-02,星期一,18℃,10℃,多云,东风,2级
2019-09-03,星期二,23℃,10℃,阴转雨,东南风,2级
2019-09-04,星期三,20℃,11℃,晴转多云,东风,2级
2019-09-05,星期四,23℃,10℃,晴转多云,东风,1级
2019-09-06,星期五,21℃,12℃,阴转雨,东南风,2级
2019-09-07,星期六,21℃,10℃,多云转雨,东风,2级
2019-09-08,星期日,24℃,11℃,阴,东风,2级
2019-09-09,星期一,21℃,12℃,多云转雨,东风,2级
2019-09-10,星期二,21℃,11℃,多云转雨,东风,2级
2019-09-11,星期三,19℃,11℃,晴转雨,东风,2级
2019-09-12,星期四,21℃,11℃,小雨到中雨,东南风,2级
2019-09-13,星期五,21℃,11℃,多云转雨,东风,2级
2019-09-14,星期六,18℃,10℃,阴转雨,东风,2级
2019-09-15,星期日,19℃,10℃,多云转雨,东风,2级
2019-09-16,星期一,22℃,8℃,晴转多云,东风,2级
2019-09-17,星期二,19℃,10℃,多云转雨,东南风,2级
2019-09-18,星期三,24℃,9℃,晴转多云,东南风,2级
2019-09-19,星期四,22℃,10℃,阴转雨,东南风,2级
2019-09-20,星期五,12℃,6℃,多云转雨,东南风,2级
2019-09-21,星期六,14℃,6℃,多云转阴,东风,1级
2019-09-22,星期日,13℃,5℃,阴转雨,东南风,2级
2019-09-23,星期一,12℃,6℃,多云转雨,东风,2级
2019-09-24,星期二,11℃,5℃,晴转雨,东风,2级
2019-09-25,星期三,13℃,4℃,晴转多云,西北风,2级
2019-09-26,星期四,16℃,3℃,晴转多云,西南风,2级
2019-09-27,星期五,16℃,1℃,晴转多云,西风,1级
2019-09-28,星期六,16℃,1℃,阴转雨,东南风,2级
2019-09-29,星期日,13℃,4℃,阴转雨,西风,2级
2019-09-30,星期一,15℃,10℃,阴,东南风,1级
