日期,星期,最高气温,最低气温,天气,风向,级数
2021-02-01,星期一,4℃,-11℃,晴,西风,2级
2021-02-02,星期二,5℃,-9℃,晴,南风,1级
2021-02-03,星期三,10℃,-7℃,多云,南风,2级
2021-02-04,星期四,10℃,-8℃,晴,西南风,2级
2021-02-05,星期五,7℃,-7℃,晴,东南风,1级
2021-02-06,星期六,9℃,-9℃,晴,西南风,2级
2021-02-07,星期日,7℃,0℃,多云,东南风,2级
2021-02-08,星期一,10℃,-7℃,多云,南风,1级
2021-02-09,星期二,12℃,-3℃,晴,西北风,1级
2021-02-10,星期三,11℃,-1℃,阴,东南风,2级
2021-02-11,星期四,8℃,-8℃,晴,东南风,2级
2021-02-12,星期五,10℃,-10℃,多云,东南风,2级
2021-02-13,星期六,6℃,-8℃,晴,东北风,1级
2021-02-14,星期日,11℃,-7℃,多云,西南风,2级
2021-02-15,星期一,4℃,-19℃,阴,东南风,2级
2021-02-16,星期二,4℃,-7℃,阴,东南风,2级
2021-02-17,星期三,7℃,-4℃,阴,东南风,2级
2021-02-18,星期四,4℃,-5℃,阴,东南风,2级
2021-02-19,星期五,5℃,-5℃,阴,东南风,2级
2021-02-20,星期六,7℃,-8℃,晴,西风,2级
2021-02-21,星期日,15℃,-12℃,晴,西风,2级
2021-02-22,星期一,12℃,-6℃,晴,西风,2级
2021-02-23,星期二,14℃,-5℃,晴,南风,2级
2021-02-24,星期三,15℃,-4℃,晴,西南风,2级
2021-02-25,星期四,11℃,-3℃,晴,东南风,1级
2021-02-26,星期五,11℃,-3℃,多云,南风,2级
2021-02-27,星期六,18℃,-3℃,晴,东南风,1级
2021-02-28,星期日,20℃,-1℃,晴,南风,2级
