日期,星期,最高气温,最低气温,天气,风向,级数
2021-06-01,星期二,29℃,20℃,小雨转多云,西风,2级
2021-06-02,星期三,28℃,19℃,小雨,南风,2级
2021-06-03,星期四,24℃,16℃,阴,西风,3级
2021-06-04,星期五,32℃,18℃,多云,南风,2级
2021-06-05,星期六,33℃,18℃,多云,西南风,2级
2021-06-06,星期日,30℃,21℃,阴,西南风,1级
2021-06-07,星期一,26℃,20℃,阴,西南风,2级
2021-06-08,星期二,24℃,19℃,小雨,西南风,2级
2021-06-09,星期三,23℃,19℃,阴,东风,2级
2021-06-10,星期四,29℃,19℃,多云,南风,2级
2021-06-11,星期五,29℃,20℃,多云,东北风,1级
2021-06-12,星期六,27℃,23℃,阴,东北风,2级
2021-06-13,星期日,27℃,23℃,小雨转阴,东北风,2级
2021-06-14,星期一,29℃,22℃,小雨,东北风,2级
2021-06-15,星期二,29℃,23℃,阴,东北风,2级
2021-06-16,星期三,27℃,20℃,小雨到大雨,东北风,2级
2021-06-17,星期四,27℃,18℃,阴,东北风,1级
2021-06-18,星期五,23℃,20℃,阴,南风,1级
2021-06-19,星期六,29℃,21℃,多云,东南风,1级
2021-06-20,星期日,31℃,21℃,阴,东风,2级
2021-06-21,星期一,30℃,22℃,阴,西南风,1级
2021-06-22,星期二,35℃,23℃,阴,西南风,1级
2021-06-23,星期三,29℃,23℃,阴,东风,2级
2021-06-24,星期四,23℃,20℃,阴,东北风,2级
2021-06-25,星期五,26℃,21℃,阴,东北风,2级
2021-06-26,星期六,28℃,23℃,阴,东风,1级
2021-06-27,星期日,33℃,24℃,多云,东南风,1级
2021-06-28,星期一,32℃,24℃,多云,东北风,2级
2021-06-29,星期二,35℃,23℃,多云,东北风,2级
2021-06-30,星期三,33℃,23℃,阴,西风,1级
