日期,星期,最高气温,最低气温,天气,风向,级数
2020-06-01,星期一,31℃,21℃,多云转雨,东北风,2级
2020-06-02,星期二,26℃,19℃,多云,北风,3级
2020-06-03,星期三,30℃,18℃,多云转多云,南风,1级
2020-06-04,星期四,30℃,18℃,多云,西南风,1级
2020-06-05,星期五,33℃,21℃,多云,南风,1级
2020-06-06,星期六,31℃,23℃,阴,东南风,2级
2020-06-07,星期日,27℃,22℃,阴,东风,2级
2020-06-08,星期一,24℃,21℃,多云,北风,2级
2020-06-09,星期二,27℃,20℃,晴,东北风,2级
2020-06-10,星期三,30℃,21℃,多云,东风,2级
2020-06-11,星期四,27℃,23℃,多云,东北风,2级
2020-06-12,星期五,30℃,24℃,多云,东北风,2级
2020-06-13,星期六,33℃,24℃,多云,北风,2级
2020-06-14,星期日,29℃,23℃,多云,东北风,2级
2020-06-15,星期一,31℃,24℃,晴,东风,2级
2020-06-16,星期二,30℃,20℃,阴,东北风,3级
2020-06-17,星期三,25℃,21℃,多云,北风,2级
2020-06-18,星期四,32℃,20℃,晴,东南风,2级
2020-06-19,星期五,31℃,22℃,阴,东南风,2级
2020-06-20,星期六,26℃,21℃,多云,东风,2级
2020-06-21,星期日,31℃,21℃,多云转雨,东南风,1级
2020-06-22,星期一,29℃,23℃,阴,东北风,2级
2020-06-23,星期二,30℃,22℃,多云,东南风,2级
2020-06-24,星期三,34℃,22℃,晴,南风,2级
2020-06-25,星期四,33℃,24℃,多云,东南风,2级
2020-06-26,星期五,33℃,24℃,阴,东北风,3级
2020-06-27,星期六,27℃,23℃,多云,北风,3级
2020-06-28,星期日,30℃,23℃,多云,东北风,1级
2020-06-29,星期一,34℃,24℃,多云,北风,1级
2020-06-30,星期二,36℃,26℃,多云,东北风,2级
