日期,星期,最高气温,最低气温,天气,风向,级数
2019-06-01,星期六,30℃,18℃,晴,西南风,2级
2019-06-02,星期日,32℃,19℃,晴转多云,西南风,2级
2019-06-03,星期一,32℃,20℃,晴,西风,2级
2019-06-04,星期二,30℃,22℃,多云,西风,2级
2019-06-05,星期三,30℃,22℃,晴转多云,东风,2级
2019-06-06,星期四,30℃,21℃,晴转多云,西风,2级
2019-06-07,星期五,28℃,21℃,多云转雨,东北风,1级
2019-06-08,星期六,28℃,20℃,多云,西南风,1级
2019-06-09,星期日,28℃,20℃,多云,西南风,2级
2019-06-10,星期一,28℃,20℃,多云转雨,西南风,1级
2019-06-11,星期二,26℃,21℃,多云转雨,东北风,1级
2019-06-12,星期三,30℃,20℃,晴,东南风,1级
2019-06-13,星期四,30℃,21℃,多云,东南风,1级
2019-06-14,星期五,27℃,21℃,阴,北风,1级
2019-06-15,星期六,23℃,19℃,多云转雨,东北风,1级
2019-06-16,星期日,25℃,19℃,多云转阴,西南风,1级
2019-06-17,星期一,26℃,20℃,阴转雨,东风,1级
2019-06-18,星期二,28℃,20℃,阴,东南风,1级
2019-06-19,星期三,27℃,21℃,阴,东风,1级
2019-06-20,星期四,29℃,21℃,多云,东风,1级
2019-06-21,星期五,31℃,23℃,阴转雨,东北风,1级
2019-06-22,星期六,26℃,20℃,阴转雨,北风,1级
2019-06-23,星期日,27℃,20℃,阴,北风,1级
2019-06-24,星期一,27℃,21℃,多云转阴,东风,1级
2019-06-25,星期二,25℃,21℃,阴,南风,1级
2019-06-26,星期三,27℃,21℃,阴转雨,东风,1级
2019-06-27,星期四,27℃,21℃,阴,东北风,1级
2019-06-28,星期五,26℃,21℃,晴转多云,西南风,1级
2019-06-29,星期六,31℃,21℃,晴转多云,西南风,1级
2019-06-30,星期日,32℃,22℃,晴转多云,西南风,2级
