日期,星期,最高气温,最低气温,天气,风向,级数
2023-05-01,星期一,26℃,16℃,多云~小雨,西风,2级
2023-05-02,星期二,25℃,17℃,多云,西北风,1级
2023-05-03,星期三,22℃,19℃,多云~阴,西风,1级
2023-05-04,星期四,29℃,18℃,多云~中雨,西北风,2级
2023-05-05,星期五,23℃,17℃,小雨~中雨,南风,1级
2023-05-06,星期六,21℃,16℃,多云~小雨,西风,2级
2023-05-07,星期日,24℃,14℃,多云~中雨,东北风,1级
2023-05-08,星期一,17℃,13℃,小雨,东北风,1级
2023-05-09,星期二,17℃,14℃,多云~小雨,北风,1级
2023-05-10,星期三,18℃,15℃,多云~阴,西北风,2级
2023-05-11,星期四,19℃,14℃,多云,西风,2级
2023-05-12,星期五,27℃,15℃,多云~小雨,西风,2级
2023-05-13,星期六,26℃,17℃,多云~阴,西风,2级
2023-05-14,星期日,25℃,19℃,多云~阴,西风,1级
2023-05-15,星期一,25℃,18℃,多云~晴,南风,1级
2023-05-16,星期二,29℃,18℃,多云,北风,1级
2023-05-17,星期三,29℃,18℃,多云~小雨,西南风,2级
2023-05-18,星期四,27℃,19℃,多云~小雨,南风,1级
2023-05-19,星期五,27℃,19℃,多云~小雨,西北风,1级
2023-05-20,星期六,26℃,21℃,多云~小雨,北风,1级
2023-05-21,星期日,24℃,16℃,小雨,西风,2级
2023-05-22,星期一,18℃,15℃,多云,东风,1级
2023-05-23,星期二,23℃,15℃,阴~多云,西风,1级
2023-05-24,星期三,23℃,17℃,多云~阴,西北风,1级
2023-05-25,星期四,21℃,17℃,雾~小雨,南风,2级
2023-05-26,星期五,22℃,18℃,多云~阴,西风,1级
2023-05-27,星期六,22℃,19℃,多云,西风,1级
2023-05-28,星期日,28℃,21℃,多云~阴,西南风,1级
2023-05-29,星期一,30℃,21℃,多云~阴,西南风,1级
2023-05-30,星期二,33℃,23℃,多云~阴,西风,2级
2023-05-31,星期三,32℃,20℃,多云~小雨,西南风,2级
