日期,星期,最高气温,最低气温,天气,风向,级数
2023-12-01,星期五,12℃,8℃,阴,东风,1级
2023-12-02,星期六,9℃,8℃,阴~多云,东风,1级
2023-12-03,星期日,13℃,9℃,雾~小雨,东风,1级
2023-12-04,星期一,16℃,9℃,多云~阴,东风,1级
2023-12-05,星期二,12℃,8℃,多云,东风,1级
2023-12-06,星期三,16℃,8℃,多云~晴,东风,1级
2023-12-07,星期四,15℃,10℃,多云~阴,东北风,1级
2023-12-08,星期五,16℃,10℃,多云,东北风,1级
2023-12-09,星期六,15℃,10℃,多云~阴,东风,1级
2023-12-10,星期日,14℃,11℃,多云~小雨,西南风,微
2023-12-11,星期一,18℃,9℃,多云,西南风,1级
2023-12-12,星期二,14℃,8℃,多云,西北风,1级
2023-12-13,星期三,11℃,9℃,多云~小雨,东北风,1级
2023-12-14,星期四,15℃,9℃,多云~阴,东北风,1级
2023-12-15,星期五,8℃,2℃,阴~多云,东风,2级
2023-12-16,星期六,3℃,2℃,阴~多云,东风,2级
2023-12-17,星期日,2℃,1℃,阴,东风,1级
2023-12-18,星期一,8℃,-1℃,阴~晴,东南风,1级
2023-12-19,星期二,9℃,0℃,多云~晴,东风,1级
2023-12-20,星期三,8℃,5℃,多云~小雨,东风,1级
2023-12-21,星期四,8℃,4℃,多云,东北风,1级
2023-12-22,星期五,7℃,3℃,多云,东北风,1级
2023-12-23,星期六,6℃,3℃,多云,东北风,1级
2023-12-24,星期日,13℃,4℃,多云~晴,东风,1级
2023-12-25,星期一,7℃,4℃,多云~小雨,东风,1级
2023-12-26,星期二,14℃,4℃,多云,东风,1级
2023-12-27,星期三,12℃,6℃,多云,东风,1级
2023-12-28,星期四,9℃,8℃,多云~阴,东风,1级
2023-12-29,星期五,16℃,6℃,多云~晴,东南风,1级
2023-12-30,星期六,14℃,8℃,多云~阴,东北风,1级
2023-12-31,星期日,13℃,8℃,小雨,东风,1级
