日期,星期,最高气温,最低气温,天气,风向,级数
2021-06-01,星期二,25℃,20℃,小雨,西风,1级
2021-06-02,星期三,29℃,18℃,阴,西南风,2级
2021-06-03,星期四,22℃,17℃,阴到中雨,西南风,2级
2021-06-04,星期五,29℃,18℃,阴,西南风,2级
2021-06-05,星期六,30℃,19℃,多云,东南风,1级
2021-06-06,星期日,26℃,20℃,多云,西北风,1级
2021-06-07,星期一,22℃,19℃,小雨,西风,2级
2021-06-08,星期二,26℃,18℃,阴,西风,2级
2021-06-09,星期三,28℃,17℃,阴,东南风,1级
2021-06-10,星期四,30℃,20℃,多云,东风,1级
2021-06-11,星期五,28℃,19℃,小雨转阴,东风,1级
2021-06-12,星期六,29℃,20℃,小雨转阴,东北风,1级
2021-06-13,星期日,29℃,21℃,阴,东风,1级
2021-06-14,星期一,27℃,21℃,阴,东风,1级
2021-06-15,星期二,29℃,22℃,阴,东风,1级
2021-06-16,星期三,26℃,20℃,小雨,东北风,1级
2021-06-17,星期四,21℃,18℃,阴,东南风,1级
2021-06-18,星期五,24℃,18℃,阴,东南风,1级
2021-06-19,星期六,27℃,19℃,阴,东南风,1级
2021-06-20,星期日,30℃,21℃,阴,东风,1级
2021-06-21,星期一,31℃,21℃,多云,西北风,1级
2021-06-22,星期二,31℃,20℃,阴,西北风,1级
2021-06-23,星期三,30℃,22℃,多云,西风,2级
2021-06-24,星期四,25℃,21℃,小雨,北风,1级
2021-06-25,星期五,25℃,21℃,小雨转阴,西风,1级
2021-06-26,星期六,27℃,22℃,阴,东风,1级
2021-06-27,星期日,30℃,23℃,阴,东风,1级
2021-06-28,星期一,32℃,23℃,小雨,西南风,1级
2021-06-29,星期二,33℃,21℃,阴,西北风,1级
2021-06-30,星期三,29℃,22℃,多云,西风,1级
