日期,星期,最高气温,最低气温,天气,风向,级数
2021-06-01,星期二,32℃,23℃,多云,西北风,1级
2021-06-02,星期三,27℃,23℃,多云,东南风,2级
2021-06-03,星期四,23℃,17℃,阴,西北风,2级
2021-06-04,星期五,28℃,16℃,多云,东风,1级
2021-06-05,星期六,32℃,21℃,阴,东风,1级
2021-06-06,星期日,34℃,22℃,阴,东北风,1级
2021-06-07,星期一,30℃,22℃,阴,西南风,2级
2021-06-08,星期二,26℃,22℃,阴,西风,2级
2021-06-09,星期三,21℃,19℃,阴,西北风,1级
2021-06-10,星期四,26℃,21℃,晴,西南风,1级
2021-06-11,星期五,30℃,22℃,多云,东风,1级
2021-06-12,星期六,32℃,24℃,多云,东北风,2级
2021-06-13,星期日,34℃,25℃,多云,东南风,2级
2021-06-14,星期一,35℃,26℃,多云,东风,2级
2021-06-15,星期二,34℃,25℃,阴,东风,1级
2021-06-16,星期三,34℃,22℃,阴,北风,2级
2021-06-17,星期四,26℃,22℃,阴,西风,2级
2021-06-18,星期五,21℃,18℃,阴,西南风,2级
2021-06-19,星期六,21℃,19℃,多云,西南风,1级
2021-06-20,星期日,26℃,21℃,多云,东北风,1级
2021-06-21,星期一,30℃,23℃,多云,东风,1级
2021-06-22,星期二,32℃,23℃,多云,东风,1级
2021-06-23,星期三,34℃,25℃,阴,东风,2级
2021-06-24,星期四,28℃,25℃,小雨转多云,东北风,2级
2021-06-25,星期五,23℃,22℃,多云,西北风,2级
2021-06-26,星期六,32℃,24℃,阴,西北风,1级
2021-06-27,星期日,24℃,23℃,阴,西南风,1级
2021-06-28,星期一,26℃,22℃,阴,东风,1级
2021-06-29,星期二,30℃,25℃,多云,东北风,1级
2021-06-30,星期三,31℃,23℃,阴,东北风,1级
