日期,星期,最高气温,最低气温,天气,风向,级数
2020-12-01,星期二,12℃,9℃,阴,东北风,2级
2020-12-02,星期三,11℃,9℃,阴,东北风,2级
2020-12-03,星期四,10℃,9℃,阴,东北风,2级
2020-12-04,星期五,9℃,8℃,阴,东北风,2级
2020-12-05,星期六,8℃,0℃,多云,东南风,2级
2020-12-06,星期日,10℃,9℃,阴,东北风,1级
2020-12-07,星期一,10℃,8℃,阴,西风,1级
2020-12-08,星期二,13℃,9℃,阴,东风,2级
2020-12-09,星期三,10℃,9℃,阴,东北风,2级
2020-12-10,星期四,11℃,10℃,阴,东北风,2级
2020-12-11,星期五,11℃,9℃,阴,东北风,1级
2020-12-12,星期六,11℃,10℃,多云,东北风,1级
2020-12-13,星期日,10℃,6℃,阴,西北风,1级
2020-12-14,星期一,8℃,6℃,阴,东风,2级
2020-12-15,星期二,8℃,6℃,阴,东北风,2级
2020-12-16,星期三,8℃,7℃,阴,东北风,1级
2020-12-17,星期四,8℃,6℃,多云,东北风,1级
2020-12-18,星期五,7℃,5℃,阴,西北风,1级
2020-12-19,星期六,7℃,4℃,阴,北风,1级
2020-12-20,星期日,10℃,4℃,多云,东北风,1级
2020-12-21,星期一,11℃,5℃,晴,东北风,1级
2020-12-22,星期二,8℃,6℃,阴,北风,1级
2020-12-23,星期三,10℃,6℃,阴,西南风,2级
2020-12-24,星期四,12℃,6℃,多云,东北风,1级
2020-12-25,星期五,9℃,8℃,多云,北风,1级
2020-12-26,星期六,12℃,7℃,阴,西北风,1级
2020-12-27,星期日,13℃,6℃,阴,东北风,2级
2020-12-28,星期一,9℃,6℃,多云,西北风,1级
2020-12-29,星期二,7℃,5℃,阴,西风,2级
2020-12-30,星期三,7℃,5℃,阴,东北风,2级
2020-12-31,星期四,7℃,4℃,阴,东北风,2级
