日期,星期,最高气温,最低气温,天气,风向,级数
2023-05-01,星期一,31℃,19℃,多云~雷阵雨,东南风,2级
2023-05-02,星期二,29℃,21℃,多云~雷阵雨,东北风,4级
2023-05-03,星期三,32℃,22℃,多云,西北风,3级
2023-05-04,星期四,33℃,22℃,多云,东北风,3级
2023-05-05,星期五,30℃,20℃,多云~中雨,东风,3级
2023-05-06,星期六,24℃,20℃,多云~小雨,北风,3级
2023-05-07,星期日,26℃,19℃,多云~阴,东北风,4级
2023-05-08,星期一,21℃,18℃,多云~小雨,东风,2级
2023-05-09,星期二,20℃,18℃,多云~小雨,东北风,2级
2023-05-10,星期三,19℃,17℃,小雨,西风,2级
2023-05-11,星期四,26℃,19℃,阴~多云,西南风,2级
2023-05-12,星期五,29℃,19℃,多云,西风,2级
2023-05-13,星期六,28℃,18℃,多云,东北风,1级
2023-05-14,星期日,30℃,20℃,多云,西北风,1级
2023-05-15,星期一,26℃,20℃,多云~小雨,东北风,2级
2023-05-16,星期二,28℃,20℃,多云~晴,北风,2级
2023-05-17,星期三,34℃,22℃,多云,北风,2级
2023-05-18,星期四,23℃,21℃,中雨~小雨,东风,1级
2023-05-19,星期五,23℃,21℃,小雨,东北风,3级
2023-05-20,星期六,28℃,22℃,多云~中雨,东北风,2级
2023-05-21,星期日,25℃,18℃,多云~小雨,西北风,2级
2023-05-22,星期一,22℃,16℃,多云~阴,西北风,2级
2023-05-23,星期二,25℃,17℃,多云~晴,东北风,3级
2023-05-24,星期三,29℃,20℃,多云,西北风,2级
2023-05-25,星期四,26℃,22℃,多云~小雨,北风,1级
2023-05-26,星期五,25℃,22℃,多云~小雨,北风,1级
2023-05-27,星期六,27℃,22℃,多云~小雨,西风,2级
2023-05-28,星期日,30℃,23℃,多云,西北风,2级
2023-05-29,星期一,34℃,24℃,多云~大雨,西南风,1级
2023-05-30,星期二,32℃,24℃,阴,东风,1级
2023-05-31,星期三,36℃,24℃,多云~大雨,东风,3级
