日期,星期,最高气温,最低气温,天气,风向,级数
2023-06-01,星期四,24℃,21℃,中雨~小雨,北风,2级
2023-06-02,星期五,22℃,20℃,小雨~中雨,西北风,2级
2023-06-03,星期六,22℃,18℃,小雨~中雨,北风,2级
2023-06-04,星期日,22℃,18℃,小雨,北风,2级
2023-06-05,星期一,24℃,18℃,多云,东北风,2级
2023-06-06,星期二,28℃,20℃,多云~阴,东北风,2级
2023-06-07,星期三,25℃,20℃,阴~多云,东南风,2级
2023-06-08,星期四,29℃,21℃,多云,东南风,2级
2023-06-09,星期五,29℃,21℃,多云,南风,2级
2023-06-10,星期六,32℃,21℃,雾~多云,南风,2级
2023-06-11,星期日,31℃,23℃,多云~阴,东南风,1级
2023-06-12,星期一,31℃,22℃,多云,北风,3级
2023-06-13,星期二,31℃,22℃,多云~阴,东北风,1级
2023-06-14,星期三,28℃,23℃,多云~小雨,北风,1级
2023-06-15,星期四,21℃,20℃,小雨~中雨,西风,1级
2023-06-16,星期五,20℃,19℃,雾~小雨,西北风,1级
2023-06-17,星期六,23℃,19℃,雾~小雨,东北风,2级
2023-06-18,星期日,29℃,21℃,雾~多云,东风,1级
2023-06-19,星期一,32℃,22℃,雾~多云,南风,2级
2023-06-20,星期二,32℃,22℃,雾~小雨,北风,1级
2023-06-21,星期三,21℃,20℃,大雨~小雨,东南风,2级
2023-06-22,星期四,24℃,20℃,小雨~阴,南风,2级
2023-06-23,星期五,28℃,21℃,多云,东风,2级
2023-06-24,星期六,31℃,22℃,多云,东南风,2级
2023-06-25,星期日,33℃,22℃,多云~晴,东北风,2级
2023-06-26,星期一,36℃,25℃,多云~晴,北风,2级
2023-06-27,星期二,36℃,28℃,阴,东南风,2级
2023-06-28,星期三,31℃,25℃,阴,北风,3级
2023-06-29,星期四,26℃,22℃,阴,东北风,1级
2023-06-30,星期五,28℃,22℃,阴,东南风,1级
