日期,星期,最高气温,最低气温,天气,风向,级数
2021-06-01,星期二,30℃,23℃,阴,西南风,1级
2021-06-02,星期三,28℃,22℃,多云,东南风,2级
2021-06-03,星期四,19℃,18℃,阴,北风,3级
2021-06-04,星期五,29℃,16℃,阴,东南风,2级
2021-06-05,星期六,30℃,20℃,晴,东风,1级
2021-06-06,星期日,30℃,21℃,阴,东风,1级
2021-06-07,星期一,29℃,22℃,阴,西南风,2级
2021-06-08,星期二,25℃,21℃,阴,西风,2级
2021-06-09,星期三,19℃,18℃,阴,北风,2级
2021-06-10,星期四,25℃,21℃,多云,南风,1级
2021-06-11,星期五,30℃,21℃,阴,东南风,1级
2021-06-12,星期六,32℃,25℃,阴,东北风,1级
2021-06-13,星期日,34℃,23℃,阴,东南风,2级
2021-06-14,星期一,34℃,25℃,阴,南风,2级
2021-06-15,星期二,31℃,25℃,多云,东南风,1级
2021-06-16,星期三,33℃,22℃,阴,东风,2级
2021-06-17,星期四,20℃,19℃,小雨到中雨,西北风,2级
2021-06-18,星期五,20℃,19℃,多云,西风,2级
2021-06-19,星期六,26℃,21℃,多云,北风,1级
2021-06-20,星期日,26℃,22℃,多云,北风,1级
2021-06-21,星期一,30℃,23℃,多云,东风,1级
2021-06-22,星期二,32℃,23℃,晴,东南风,1级
2021-06-23,星期三,35℃,24℃,多云,东北风,1级
2021-06-24,星期四,25℃,22℃,多云,北风,2级
2021-06-25,星期五,26℃,22℃,多云,西北风,2级
2021-06-26,星期六,26℃,23℃,多云,西北风,2级
2021-06-27,星期日,28℃,23℃,多云,西南风,1级
2021-06-28,星期一,28℃,24℃,多云,东南风,1级
2021-06-29,星期二,24℃,23℃,多云,东北风,1级
2021-06-30,星期三,31℃,24℃,阴到小雨,东风,1级
