日期,星期,最高气温,最低气温,天气,风向,级数
2023-12-01,星期五,11℃,9℃,小雨~阴,东风,1级
2023-12-02,星期六,11℃,9℃,阴~多云,东北风,1级
2023-12-03,星期日,13℃,9℃,雾~小雨,北风,1级
2023-12-04,星期一,14℃,9℃,多云,西南风,1级
2023-12-05,星期二,14℃,8℃,雾~晴,西北风,1级
2023-12-06,星期三,17℃,8℃,多云~晴,西南风,2级
2023-12-07,星期四,14℃,9℃,多云,东北风,1级
2023-12-08,星期五,17℃,11℃,多云~阴,北风,1级
2023-12-09,星期六,14℃,12℃,多云~阴,东北风,1级
2023-12-10,星期日,15℃,12℃,多云~阴,北风,1级
2023-12-11,星期一,13℃,9℃,小雨~多云,西南风,1级
2023-12-12,星期二,14℃,12℃,多云~阴,东北风,1级
2023-12-13,星期三,14℃,11℃,多云,东北风,1级
2023-12-14,星期四,17℃,9℃,多云~阴,北风,1级
2023-12-15,星期五,11℃,5℃,阴~小雨,北风,4级
2023-12-16,星期六,5℃,2℃,多云,东北风,1级
2023-12-17,星期日,5℃,2℃,阴,东南风,1级
2023-12-18,星期一,5℃,2℃,阴~晴,西风,1级
2023-12-19,星期二,8℃,2℃,雾~多云,东风,1级
2023-12-20,星期三,9℃,3℃,雾~多云,东南风,1级
2023-12-21,星期四,8℃,5℃,多云~阴,西南风,1级
2023-12-22,星期五,10℃,3℃,雾~多云,东北风,1级
2023-12-23,星期六,10℃,5℃,雾~多云,东北风,1级
2023-12-24,星期日,12℃,5℃,雾~多云,西南风,1级
2023-12-25,星期一,8℃,6℃,雾~阴,东北风,1级
2023-12-26,星期二,13℃,5℃,雾~晴,西南风,1级
2023-12-27,星期三,12℃,6℃,多云,东北风,1级
2023-12-28,星期四,9℃,7℃,多云~小雨,西北风,1级
2023-12-29,星期五,10℃,5℃,雾~多云,西南风,1级
2023-12-30,星期六,11℃,5℃,小雨~多云,东北风,1级
2023-12-31,星期日,10℃,5℃,阴~小雨,西北风,1级
