日期,星期,最高气温,最低气温,天气,风向,级数
2020-09-01,星期二,34℃,22℃,多云,西风,2级
2020-09-02,星期三,29℃,22℃,多云,西风,2级
2020-09-03,星期四,28℃,22℃,多云,东风,1级
2020-09-04,星期五,29℃,22℃,阴,东南风,1级
2020-09-05,星期六,30℃,23℃,阴,东北风,2级
2020-09-06,星期日,27℃,22℃,晴,东风,2级
2020-09-07,星期一,32℃,21℃,晴,东南风,1级
2020-09-08,星期二,34℃,24℃,多云,东南风,1级
2020-09-09,星期三,30℃,24℃,多云,北风,2级
2020-09-10,星期四,30℃,22℃,多云,东北风,2级
2020-09-11,星期五,30℃,21℃,阴,南风,2级
2020-09-12,星期六,23℃,18℃,阴,东风,1级
2020-09-13,星期日,20℃,19℃,阴,东风,1级
2020-09-14,星期一,21℃,19℃,阴,东南风,1级
2020-09-15,星期二,24℃,20℃,阴,南风,1级
2020-09-16,星期三,30℃,19℃,阴,北风,2级
2020-09-17,星期四,20℃,16℃,阴,北风,2级
2020-09-18,星期五,25℃,18℃,多云,东南风,1级
2020-09-19,星期六,27℃,20℃,多云,东风,1级
2020-09-20,星期日,24℃,20℃,阴,东北风,2级
2020-09-21,星期一,19℃,17℃,阴到小雨,北风,2级
2020-09-22,星期二,18℃,16℃,阴,北风,1级
2020-09-23,星期三,23℃,17℃,阴,南风,1级
2020-09-24,星期四,25℃,19℃,小雨,东风,2级
2020-09-25,星期五,19℃,18℃,中雨,东北风,2级
2020-09-26,星期六,22℃,18℃,小雨,东风,1级
2020-09-27,星期日,22℃,19℃,多云,东风,1级
2020-09-28,星期一,21℃,18℃,阴,东风,1级
2020-09-29,星期二,24℃,18℃,阴,南风,1级
2020-09-30,星期三,23℃,19℃,阴,东风,2级
